"PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B","CONDITION"
"1556185_a_at","STEAP4","STEAP4 metalloreductase",0.767619244619849,5.7390645922532,3.438610796095,0.00103708791055287,0.0158150310451257,-0.964738219788424,1
"243824_at","LINC01410","long intergenic non-protein coding RNA 1410",0.563865445559419,6.18396225659893,3.4272224716362,0.00107443083346511,0.0162250129617995,-0.996813071245166,1
"212578_x_at","RPS17","ribosomal protein S17",0.578762171926282,7.96785317152707,3.42645805344281,0.00107698246674834,0.0162378403291557,-0.998963460907972,1
"203936_s_at","MMP9","matrix metallopeptidase 9",0.805092785396275,5.92053784035247,3.3968691777607,0.00118027681362683,0.0172519724460465,-1.0819505222821,1
"224412_s_at","TRPM6","transient receptor potential cation channel subfamily M member 6",0.66489292783878,5.93508341264394,3.39168150140537,0.00119932604132287,0.0174059478749827,-1.09644991315359,1
"214590_s_at","UBE2D1","ubiquitin conjugating enzyme E2 D1",0.531725840011142,6.63516118354724,3.39156822395133,0.00119974522344085,0.0174072780208055,-1.09676635186398,1
"205174_s_at","QPCT","glutaminyl-peptide cyclotransferase",0.553185881551306,7.78151921590126,3.35021116198184,0.00136239882007357,0.0190095589631006,-1.21181379782772,1
"237056_at","INSC","INSC spindle orientation adaptor protein",0.527329524487211,2.43647362602996,3.33351631693323,0.00143378224853834,0.0196445540508037,-1.25798108991716,1
"206995_x_at","SCARF1","scavenger receptor class F member 1",0.591104261093231,6.1004483340451,3.31928653293278,0.00149739706909426,0.0202653837614344,-1.29720594165358,1
"1557322_at","ZNF230","zinc finger protein 230",0.501315817542777,2.88869957785068,3.31871727516295,0.00149999651836624,0.0202747494815896,-1.29877270503502,1
"229390_at","CALHM6","calcium homeostasis modulator family member 6",0.652292851283953,7.32682109242511,3.3020240139724,0.00157814350186186,0.0209883395689327,-1.34463458270735,1
"220384_at","NME8","NME/NM23 family member 8",0.537964084693126,5.49047420843535,3.27356665630441,0.00172027415715278,0.022207289441389,-1.4224451031354,1
"211487_x_at","RPS17","ribosomal protein S17",0.58153158630919,8.27889100962892,3.27112807916687,0.00173299851985701,0.0223039317503603,-1.42909099046094,1
"211806_s_at","KCNJ15","potassium inwardly rectifying channel subfamily J member 15",0.542147953458443,9.04362424384255,3.26238556023696,0.00177934831250612,0.0227106207408172,-1.45288859225755,1
"243106_at","CLEC12A","C-type lectin domain family 12 member A",0.711737307207281,5.4985738783449,3.21935709799228,0.00202496161542638,0.0248603915396318,-1.56936106730175,1
"235146_at","TMCC3","transmembrane and coiled-coil domain family 3",0.525572372525964,6.39523174309592,3.21368007133629,0.0020596490248091,0.0251754019104039,-1.58464646394447,1
"203021_at","SLPI","secretory leukocyte peptidase inhibitor",0.644388967661354,6.39532237970827,3.21220218355132,0.00206877022644983,0.0252421662300869,-1.58862254124244,1
"217773_s_at","NDUFA4","NDUFA4 mitochondrial complex associated",0.558946829787353,7.48629421463614,3.20931897906765,0.00208667401156952,0.0253660712929747,-1.59637571897693,1
"209795_at","CD69","CD69 molecule",0.583261202867988,4.19161480278533,3.19451249843393,0.0021809317439185,0.0261588759634477,-1.63611366318123,1
"201665_x_at","RPS17","ribosomal protein S17",0.576206392674272,8.12981588612858,3.18890739680161,0.00221764496986692,0.0265035253459675,-1.65112263507291,1
"226884_at","LRRN1","leucine rich repeat neuronal 1",0.716070547420444,2.85705834487367,3.18091303775107,0.00227101182370476,0.0270016701106123,-1.6724968868437,1
"227250_at","KREMEN1","kringle containing transmembrane protein 1",0.738617534348091,5.91513845780209,3.16746635951451,0.00236350096233975,0.0278055927166746,-1.70836235302704,1
"1558549_s_at","VNN1","vanin 1",0.610205076447446,4.82285693494114,3.15671935153784,0.00243994698303691,0.0284439268057606,-1.73694892109989,1
"206765_at","KCNJ2","potassium inwardly rectifying channel subfamily J member 2",0.559938135195585,8.57661740819443,3.14074243862363,0.00255788602625667,0.0293172242047581,-1.77931779823838,1
"203596_s_at","IFIT5","interferon induced protein with tetratricopeptide repeats 5",0.564255337926215,6.4757131647749,3.12171600157594,0.00270529419993842,0.0305391399414034,-1.82957148377054,1
"206522_at","MGAM","maltase-glucoamylase",0.509862812694978,8.06678046235138,3.11929956458863,0.00272457426630805,0.0306785907905665,-1.83593812295652,1
"202270_at","GBP1","guanylate binding protein 1",0.663407819736743,4.84489586438232,3.10589894349225,0.0028338467451551,0.0314821180946401,-1.87118021745475,1
"215990_s_at","BCL6","BCL6 transcription repressor",0.553839056803888,8.5841219060267,3.10034947539404,0.00288028702482426,0.0318449374887321,-1.88574245470469,1
"218660_at","DYSF","dysferlin",0.526610692514019,7.59017908189994,3.09526413472833,0.00292346676057693,0.0321893980597084,-1.89907017237223,1
"223423_at","GPR160","G protein-coupled receptor 160",0.530917818579812,5.00251500841832,3.08457709499423,0.00301618865151074,0.0328621111647891,-1.92702699610258,1
"204748_at","PTGS2","prostaglandin-endoperoxide synthase 2",0.619239007457751,6.53952422607224,3.07270655862679,0.00312239388016573,0.0336685103229448,-1.95799713662938,1
"213846_at","COX7C","cytochrome c oxidase subunit 7C",0.577277544902771,6.62485943134305,2.9990589175915,0.0038632540409273,0.038989814377737,-2.14818046411418,1
"200032_s_at","RPL9","ribosomal protein L9",0.566149946838841,10.2188612339318,2.97882383820211,0.00409375204672097,0.0406090530805921,-2.19983613140571,1
"206697_s_at","HP","haptoglobin",0.501360039127209,6.04486940116636,2.94888130069226,0.00445835196459659,0.0431442155612555,-2.27579397542607,1
"237974_at","ABHD12B","abhydrolase domain containing 12B",0.510016354256414,4.54901553157682,2.94244861962077,0.004540512819831,0.0436847637283777,-2.29203734322085,1
"239203_at","LSMEM1","leucine rich single-pass membrane protein 1",0.5170816392283,5.68779268272638,2.93985149438519,0.00457408046233132,0.043920262751856,-2.29858788460547,1
"220187_at","STEAP4","STEAP4 metalloreductase",0.50662219530362,7.26396083174472,2.89970369494371,0.00512312525414125,0.0474686521030431,-2.39929528391512,1
"218338_at","PHC1","polyhomeotic homolog 1",-0.538575446553383,5.77366368138983,-7.42583478707745,3.44296024534171e-10,5.82054363648198e-06,12.9114975538159,0
"1555568_at","GUSBP2","GUSB pseudogene 2",-0.65926545833385,6.75063656934217,-7.13751547250677,1.10345397190454e-09,6.76865696483469e-06,11.8237506997232,0
"1560861_at","SKAP1-AS2","SKAP1 antisense RNA 2",-0.660919314707445,8.26346088105678,-7.09524218276892,1.30860303447466e-09,6.95483254732248e-06,11.6644169337671,0
"232207_at","GUSBP4","GUSB pseudogene 4",-0.601845413759486,5.4527692015426,-6.96580035430249,2.20459924455119e-09,9.74981616095948e-06,11.1769177268798,0
"239288_at","TNIK","TRAF2 and NCK interacting kinase",-0.661796116024417,9.24133729341782,-6.90635719326872,2.80041082379642e-09,9.88724965197471e-06,10.9532774540851,0
"222357_at","ZBTB20","zinc finger and BTB domain containing 20",-0.535520926549841,7.17849315116211,-6.30938899587366,3.04787929487993e-08,4.15347797140984e-05,8.72029243209544,0
"228065_at","BCL9L","BCL9 like",-0.515510032960408,5.62674269755394,-6.24262740603395,3.97177775677496e-08,4.46831546675e-05,8.47257338617369,0
"238100_at","AAK1","AP2 associated kinase 1",-0.557835640349594,6.83084090902608,-6.22829765129446,4.20373254064199e-08,4.46831546675e-05,8.41946943122028,0
"226587_at","PWAR6","Prader Willi/Angelman region RNA 6",-0.703696224240542,4.20127657775681,-6.14639792660788,5.81167095318386e-08,4.929196142629e-05,8.11643730016346,0
"222895_s_at","BCL11B","BCL11 transcription factor B",-0.576053251593899,8.70720702612919,-6.11244652204289,6.64509071381933e-08,5.35100963889934e-05,7.99106322332113,0
"232198_at","MCM8","minichromosome maintenance 8 homologous recombination repair factor",-0.622414088878468,5.20468342322593,-6.09516800228615,7.1136685866746e-08,5.47927745472457e-05,7.92731591423109,0
"1552536_at","VTI1A","vesicle transport through interaction with t-SNAREs 1A",-0.556382816398937,8.06281496703327,-5.95788649379362,1.22053872501804e-07,7.35093427559399e-05,7.42229807258997,0
"1557436_at","XKR6","XK related 6",-0.598084975367376,5.86634939132733,-5.92457123500773,1.3907961946961e-07,7.79736870789565e-05,7.30015572851238,0
"223896_at","FKSG29","FKSG29",-0.515184217182161,5.15690866781566,-5.92402487492922,1.39377580531373e-07,7.79736870789565e-05,7.29815404501859,0
"238413_at","RRN3P3","RRN3 pseudogene 3",-0.581584461394105,7.07768589007452,-5.90155661573028,1.52193603456006e-07,7.93003278713368e-05,7.21587784934264,0
"234177_at","LOC101927950","uncharacterized LOC101927950",-0.527892833825493,4.80609101512499,-5.87756964476919,1.67164192004613e-07,8.25429100518954e-05,7.1281278220115,0
"214276_at","KLF12","KLF transcription factor 12",-0.560855545693446,8.8811526142208,-5.80244224187596,2.24127462753927e-07,9.68431078291299e-05,6.85389761931442,0
"39248_at","AQP3","aquaporin 3 (Gill blood group)",-0.510824890023565,10.9459126710994,-5.75731542472455,2.6717138160819e-07,0.000108886152167374,6.68963201630775,0
"1555829_at","ESYT2","extended synaptotagmin 2",-0.656122786548309,4.72982620941036,-5.58913079988151,5.12524526119126e-07,0.000158367098777053,6.08066454151441,0
"231862_at","CBX5","chromobox 5",-0.589121160546373,7.81867249651974,-5.57195521880265,5.47615076060045e-07,0.000162376044080906,6.0187782679018,0
"221601_s_at","FCMR","Fc mu receptor",-0.533010094710139,9.29147930369099,-5.53452332013975,6.32508753868027e-07,0.000177557354407486,5.8841103768066,0
"220085_at","HELLS","helicase, lymphoid specific",-0.594389510799678,4.76026792792524,-5.50805452830864,7.00246535470913e-07,0.000185783622537496,5.78905695698341,0
"1556144_at","DHX30","DExH-box helicase 30",-0.631877033083108,3.93526527299919,-5.49045558931604,7.49193496151638e-07,0.000191429743942169,5.72593716448464,0
"226085_at","CBX5","chromobox 5",-0.534075861967396,7.56847300049402,-5.4668413311678,8.20204318550476e-07,0.000199808161700087,5.64134573375937,0
"213587_s_at","ATP6V0E2","ATPase H+ transporting V0 subunit e2",-0.518632344838197,7.4326405108173,-5.41026377151618,1.01844419705543e-06,0.000223666337772335,5.43916162966291,0
"214285_at","FABP3","fatty acid binding protein 3",-0.614329643555106,5.25770668016922,-5.34623862322469,1.30004535054142e-06,0.000246002257747022,5.21122129675914,0
"234990_at","CBX5","chromobox 5",-0.552921139384734,4.99039417265496,-5.30325227087741,1.53078351903598e-06,0.000264144648331835,5.05871165110358,0
"228613_at","RAB11FIP3","RAB11 family interacting protein 3",-0.583986783343438,7.61183433820894,-5.26074377062214,1.79843894731676e-06,0.000293195198567619,4.9083282575685,0
"220485_s_at","SIRPG","signal regulatory protein gamma",-0.539645241306606,6.67572757956996,-5.23359587118855,1.99292673135518e-06,0.000306782666644529,4.81251578487886,0
"230891_at","TUBE1","tubulin epsilon 1",-0.532987149007456,5.46304802544401,-5.23097449583671,2.01276625981308e-06,0.000306782666644529,4.80327382415637,0
"203385_at","DGKA","diacylglycerol kinase alpha",-0.551756314293755,8.28538056590438,-5.22488055984551,2.05964067884321e-06,0.000307846480178958,4.78179553125305,0
"1569652_at","MLLT3","MLLT3 super elongation complex subunit",-0.618649351340514,5.39004085319356,-5.06589348680991,3.74287668844508e-06,0.000448362423183136,4.22479996051785,0
"209840_s_at","LRRN3","leucine rich repeat neuronal 3",-0.660916494356301,4.55439691936247,-5.05919698498236,3.83768783314802e-06,0.000454257450486231,4.20148619230779,0
"57082_at","LDLRAP1","low density lipoprotein receptor adaptor protein 1",-0.56773279632831,7.86297639609183,-4.98569434025891,5.04628951769197e-06,0.000522777259904824,3.94640308380622,0
"1562682_at","RORA-AS1","RORA antisense RNA 1",-0.543564786282242,6.57406900406548,-4.88852163889537,7.23043509007845e-06,0.000659122408680309,3.61154437115878,0
"221092_at","IKZF3","IKAROS family zinc finger 3",-0.539960668567854,7.18257350436881,-4.86633764937058,7.84616404882185e-06,0.000691498995695331,3.53548935031216,0
"236293_at","RHOH","ras homolog family member H",-0.539224203980075,5.32722176602509,-4.85801913742915,8.09003381358871e-06,0.000701404611893637,3.50700872628312,0
"221602_s_at","FCMR","Fc mu receptor",-0.557476991498988,7.78362660928186,-4.82785443721255,9.03813667484429e-06,0.000739165798648808,3.40390919940933,0
"206965_at","KLF12","KLF transcription factor 12",-0.586125556726559,5.12794103430626,-4.80988584313287,9.65366546075532e-06,0.000768684389928151,3.34262796434982,0
"236046_at","CCDC127","coiled-coil domain containing 127",-0.500690762755092,5.89744506531009,-4.7939798381165,1.02325963918916e-05,0.000799752647705679,3.28846512237508,0
"226548_at","SBK1","SH3 domain binding kinase 1",-0.580706407275308,5.67844459824012,-4.77858715714228,1.08250868855691e-05,0.000832591740531609,3.23612598757175,0
"226302_at","ATP8B1","ATPase phospholipid transporting 8B1",-0.504244276261851,3.89032430916654,-4.75963484343692,1.16007702593207e-05,0.000871448529369771,3.17178638232779,0
"1569005_at","BCAS4","breast carcinoma amplified sequence 4",-0.565787571164564,5.56207104259633,-4.66884677715844,1.6135686157285e-05,0.00106111674940883,2.8651908494625,0
"1553876_at","SAMD3","sterile alpha motif domain containing 3",-0.547706801841247,8.67924052563347,-4.66046016841719,1.66328829454303e-05,0.00108587616163812,2.8370062018821,0
"218918_at","MAN1C1","mannosidase alpha class 1C member 1",-0.507282263977364,5.32192092098745,-4.62081450928656,1.91928303900545e-05,0.00118609460086073,2.70409168974514,0
"1556905_at","ZNF577","zinc finger protein 577",-0.534990375279734,6.33531963498713,-4.53903800679378,2.57433922006477e-05,0.00141927807602472,2.43164304836437,0
"232485_at","SNX29","sorting nexin 29",-0.526656969800088,6.43388959766823,-4.53685512024122,2.59451672977658e-05,0.0014259646394771,2.42440271455832,0
"229513_at","STRBP","spermatid perinuclear RNA binding protein",-0.674606086867448,5.35546366370172,-4.49495839543695,3.01298869756462e-05,0.00156991480695556,2.28576822781116,0
"228428_at","EEIG1","estrogen-induced osteoclastogenesis regulator 1",-0.524929791112982,7.5287249706533,-4.47980697164785,3.17993060847809e-05,0.00162896125904276,2.23578923738357,0
"225767_at","RNA45SN5","RNA, 45S pre-ribosomal N5",-0.668753487668724,8.67662951768151,-4.45143563888224,3.5170485192054e-05,0.00171329585380577,2.14242903658421,0
"240475_at","EGOT","eosinophil granule ontogeny transcript",-0.521153062802165,4.45145721306102,-4.44603711026509,3.58501708803578e-05,0.00173369338651353,2.12469803380195,0
"1559078_at","BCL11A","BCL11 transcription factor A",-0.629383683829155,6.36845255877461,-4.42123427536053,3.91404452904184e-05,0.00183130442281699,2.04337487741141,0
"243107_at","CCR7","C-C motif chemokine receptor 7",-0.725690772598043,6.34127951715742,-4.3979037667008,4.2501981629039e-05,0.00194029448443428,1.96709017124379,0
"234989_at","NEAT1","nuclear paraspeckle assembly transcript 1",-0.534789003645313,10.6004540570803,-4.39103349135779,4.35441947753025e-05,0.00196789397935629,1.94466546499299,0
"234849_at","TRAV12-3","T cell receptor alpha variable 12-3",-0.572084232671695,5.8263992822435,-4.38201844352029,4.49494666359708e-05,0.00199412442723139,1.91526747271219,0
"1555940_a_at","PRKCA-AS1","PRKCA antisense RNA 1",-0.51244258200748,4.89453389146612,-4.36446346569626,4.7813347503769e-05,0.00208538990899878,1.85811017635622,0
"1557994_at","TTN","titin",-0.580033390820804,6.28895622788022,-4.33096525401883,5.37772945950969e-05,0.00224076706495725,1.74937373243534,0
"231108_at","FUS","FUS RNA binding protein",-0.573887662602641,7.08902775079645,-4.30314496903603,5.92731610958559e-05,0.00240840267030692,1.65940153444,0
"221790_s_at","LDLRAP1","low density lipoprotein receptor adaptor protein 1",-0.506948776056764,7.01194128493002,-4.2437188194014,7.28955673341271e-05,0.002755462814443,1.46824591822716,0
"207819_s_at","ABCB4","ATP binding cassette subfamily B member 4",-0.578685069248614,4.8451789290696,-4.21918338266382,7.93639410633255e-05,0.00292931457595415,1.38973947938997,0
"210948_s_at","LEF1","lymphoid enhancer binding factor 1",-0.574115969510808,6.79068521836119,-4.16380275007921,9.60698445886679e-05,0.00328744382562921,1.21344987303084,0
"244043_at","TFDP2","transcription factor Dp-2",-0.557420939802319,6.47454391600822,-4.14797709186805,0.000101437408364923,0.00340433585907567,1.16330861016018,0
"233251_at","STRBP","spermatid perinuclear RNA binding protein",-0.605757540939096,4.02501295179447,-4.13007950854403,0.000107856902498801,0.00355159281109281,1.10673048598246,0
"1569688_at","FMO5","flavin containing dimethylaniline monoxygenase 5",-0.505944680929424,5.24821238523758,-4.12889666572155,0.000108294710810041,0.00355726812303397,1.10299606373543,0
"204777_s_at","MAL","mal, T cell differentiation protein",-0.569892611525272,7.20984534670267,-4.12289802147735,0.000110541552641005,0.00360647753113045,1.08406658553189,0
"243967_at","AFF3","ALF transcription elongation factor 3",-0.517133412199756,3.83172167021102,-4.11999311043849,0.000111645721879379,0.00361366332565367,1.07490529910118,0
"227616_at","BCL9L","BCL9 like",-0.510601355372793,7.14657353624947,-4.11833109387535,0.000112282242493075,0.0036298444901335,1.06966538252676,0
"1565034_s_at","AFF3","ALF transcription elongation factor 3",-0.666463768095944,4.39488660417646,-4.10048295867508,0.000119342332871489,0.00377328439412642,1.01346948521587,0
"220220_at","LRRC37A4P","leucine rich repeat containing 37 member A4, pseudogene",-0.563259532401012,7.66836391386821,-4.09134064045136,0.000123122742087071,0.00384541330555984,0.984737535609705,0
"219915_s_at","SLC16A10","solute carrier family 16 member 10",-0.550040164887903,2.78993268581546,-4.09093838089295,0.000123291705508758,0.00384541330555984,0.983474167966467,0
"233252_s_at","STRBP","spermatid perinuclear RNA binding protein",-0.609161987432659,5.28966635141286,-4.08085766545769,0.000127599760836388,0.00394505205885485,0.951836808168771,0
"204731_at","TGFBR3","transforming growth factor beta receptor 3",-0.502561371149589,6.33098119146733,-4.06600175144427,0.000134214200814371,0.00407981039482882,0.90529356625362,0
"220831_at","GCNT4","glucosaminyl (N-acetyl) transferase 4",-0.528577091140666,5.4347991648299,-4.06516798223449,0.000134595065038937,0.00408385731696698,0.902684243076916,0
"216042_at","TNFRSF25","TNF receptor superfamily member 25",-0.526798588567723,7.49799792627079,-4.05027969166407,0.000141574046943036,0.00418774765255347,0.856141910837117,0
"1554875_at","CAMKMT","calmodulin-lysine N-methyltransferase",-0.500425871102933,4.294967460686,-4.04237488262635,0.000145419942860736,0.00425351332042903,0.831470299427407,0
"232425_at","SNX25","sorting nexin 25",-0.531191172132078,6.06918139976464,-4.04027772991147,0.000146457043090727,0.00426974902311731,0.824929529403688,0
"223822_at","SUSD4","sushi domain containing 4",-0.562222245233058,3.76884278071477,-4.03226603407512,0.000150485066048317,0.00435374513079471,0.799959922409193,0
"234013_at","TRAV12-1","T cell receptor alpha variable 12-1",-0.636522313878323,6.45490971600592,-3.99770296215953,0.000169119134150327,0.00471820190167318,0.692566662861282,0
"206337_at","CCR7","C-C motif chemokine receptor 7",-0.568894487042209,7.5726233373821,-3.99103421308859,0.000172961602224749,0.00478068217920579,0.671907348467321,0
"1560181_at","LDLRAD4-AS1","LDLRAD4 antisense RNA 1",-0.584726604934737,4.64222187368487,-3.90292631992331,0.00023231737368333,0.00581033951018726,0.400858513420351,0
"230983_at","NIBAN3","niban apoptosis regulator 3",-0.616900706695983,9.44962002567169,-3.75108497902915,0.000383182144787153,0.00815180064836866,-0.0576817439414192,0
"243780_at","TNFRSF13C","TNF receptor superfamily member 13C",-0.605229546365878,5.42253744701992,-3.69967110959261,0.000452850733364434,0.00907870913848342,-0.210393582495773,0
"230793_at","CARMIL1","capping protein regulator and myosin 1 linker 1",-0.60455376360223,6.40709426408302,-3.66769822762941,0.000502111619633902,0.00967575280952973,-0.304691000718535,0
"216945_x_at","PASK","PAS domain containing serine/threonine kinase",-0.543660171392711,6.95081706917778,-3.62311275123415,0.000579406405129707,0.0106922611852182,-0.435315659933163,0
"232165_at","EPPK1","epiplakin 1",-0.616432483675638,5.59092320777216,-3.59723439806458,0.000629339721606981,0.0112769784842368,-0.510661956320209,0
"238933_at","IRS1","insulin receptor substrate 1",-0.528917670162837,3.89471088949938,-3.58684878996077,0.000650509638458396,0.0115203717944513,-0.54080202800248,0
"1558640_a_at","GUSBP1","GUSB pseudogene 1",-0.513868119155922,6.32196364742559,-3.56864684988304,0.000689256938377833,0.0120301932689546,-0.593489308569363,0
"1556839_s_at","LOC105370792","uncharacterized LOC105370792",-0.692413538090783,7.31939205608164,-3.54288549725481,0.000747865386112854,0.0126784056381945,-0.667758910733699,0
"213534_s_at","PASK","PAS domain containing serine/threonine kinase",-0.560582239739213,7.08398277828883,-3.53413639778496,0.00076882591371167,0.0129669945952548,-0.692902200068928,0
"232164_s_at","EPPK1","epiplakin 1",-0.582013063689986,7.34683077655368,-3.47379271858222,0.000929338076800756,0.0148322915218408,-0.865198631827717,0
"204013_s_at","LCMT2","leucine carboxyl methyltransferase 2",-0.557143404584259,3.22763650763697,-3.4424528708594,0.00102476929237963,0.0157311951297559,-0.95390098132602,0
"229187_at","LOC283788","FSHD region gene 1 pseudogene",-0.615273755393825,7.18551675742177,-3.42039924002674,0.00109741073162878,0.016457135483599,-1.01599608851826,0
"1559449_a_at","ZNF254","zinc finger protein 254",-0.512464056917206,5.29273383637463,-3.4002076425206,0.00116816962922321,0.0171362714005868,-1.07261165455529,0
"207052_at","HAVCR1","hepatitis A virus cellular receptor 1",-0.506025842505101,4.44304158231845,-3.38994315482686,0.00120577404575423,0.0174613823459672,-1.10130516401085,0
"235982_at","FCRL1","Fc receptor like 1",-0.658848329926154,5.67646831376083,-3.37465030571357,0.00126392902832402,0.0180478334412512,-1.1439453820076,0
"208179_x_at","KIR2DL3","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",-0.526765345855079,5.44040111865703,-3.37400922299713,0.00126642387931317,0.0180742618659641,-1.14573000394588,0
"206196_s_at","RUNDC3A","RUN domain containing 3A",-0.618779228055334,5.0158906049762,-3.35046286908591,0.00136134870257431,0.0189998948255559,-1.2111165226347,0
"203215_s_at","MYO6","myosin VI",-0.561664421832364,5.02888713622705,-3.34521562460135,0.00138339898378928,0.0192067674481319,-1.2256449093165,0
"215150_at","YOD1","YOD1 deubiquitinase",-0.566891413293273,6.49264688627459,-3.29251471161352,0.00162435912182122,0.0213626963499221,-1.37068792421604,0
"231798_at","NOG","noggin",-0.823223556479975,5.36005956421254,-3.25148973724255,0.00183874734868553,0.0232296392539223,-1.4824850624933,0
"1555680_a_at","SMOX","spermine oxidase",-0.504375296986696,5.29650743355168,-3.23025949894961,0.00195987979319144,0.024285784884296,-1.53995283877017,0
"48030_i_at","FAXDC2","fatty acid hydroxylase domain containing 2",-0.54580775108497,8.64549922868279,-3.12385809253006,0.00268830983015854,0.0304249579521797,-1.82392468952288,0
"228247_at","LOC283788","FSHD region gene 1 pseudogene",-0.502602341117949,4.96297373115858,-3.08271617023991,0.00303261228541985,0.0329937042237889,-1.93188789205714,0
"220751_s_at","FAXDC2","fatty acid hydroxylase domain containing 2",-0.601270199566736,7.55999588898163,-3.01026138029489,0.00374089498638606,0.038109516166659,-2.11947149015536,0
"48031_r_at","FAXDC2","fatty acid hydroxylase domain containing 2",-0.589405563570145,5.75962634028694,-2.93906639382708,0.00458427302378903,0.0439784040424757,-2.30056723223894,0
"243363_at","LEF1-AS1","LEF1 antisense RNA 1",-0.587396648185012,5.50185346180869,-2.92335541694599,0.00479271912443994,0.0453720419142518,-2.34009320853183,0
"204972_at","OAS2","2'-5'-oligoadenylate synthetase 2",-0.50201345875846,8.0798919506685,-2.90076765817663,0.0051078203955388,0.0473761484400874,-2.39663991010264,0
